https://www.gazzetta.it/Calcio/Serie-A/03-12-2018/gran-gala-calcio-trionfa-juve-ma-icardi-mvp-gioia-totti-pirlo-astori-cuore-310955321619.shtml,http://www.tuttosport.com/news/calcio/golden-boy/2018/11/28-50460265/golden_boy_kluivert_il_re_dei_tifosi/?a=3, 20.28%
https://www.gazzetta.it/Calcio/03-12-2018/pallone-d-oro-2018-vince-modric-cr7-secondo-griezmann-terzo-310951638288.shtml,http://www.tuttosport.com/video/, 19.17%
https://www.gazzetta.it/Calcio/Serie-A/Roma/03-12-2018/roma-totti-var-non-parlo-senno-oggi-mi-radiano-310956929140.shtml,http://www.tuttosport.com/video/video-rubriche/100-secondi-con-rds/2018/12/03-50696480/i_100_secondi_di_xavier_jacobelli_totti_ha_ragione_cosi_non_var/?a=3, 24.52%
https://www.gazzetta.it/Calcio/Serie-A/Inter/03-12-2018/ausilio-nessun-rimpianto-zaniolo-310954487469.shtml,http://www.tuttosport.com/video/video-rubriche/100-secondi-con-rds/2018/12/03-50696480/i_100_secondi_di_xavier_jacobelli_totti_ha_ragione_cosi_non_var/?a=3, 23.87%
https://www.gazzetta.it/Calcio/Serie-A/Inter/03-12-2018/ausilio-nessun-rimpianto-zaniolo-310954487469.shtml,http://www.tuttosport.com/news/calcio/serie-a/2018/12/03-50672399/roma-inter_nicchi_sbotta_il_fallo_su_zaniolo_un_errore_inconcepibile/?a=4, 33.81%
https://www.gazzetta.it/Calcio/Serie-A/Inter/03-12-2018/ausilio-nessun-rimpianto-zaniolo-310954487469.shtml,http://www.tuttosport.com/news/calcio/serie-a/2018/12/03-50672399/roma-inter_nicchi_sbotta_il_fallo_su_zaniolo_un_errore_inconcepibile/?a=4, 33.81%
https://www.gazzetta.it/Calcio/Serie-A/Inter/03-12-2018/inter-dov-finito-vero-perisic-310951329726.shtml,http://www.tuttosport.com/news/motori/prove/2018/11/30-50533475/mercedes_classe_b_tutto_il_comfort_in_chiave_futuro/?a=4, 21.67%
https://www.gazzetta.it/Calcio/Serie-A/Roma/03-12-2018/roma-totti-var-non-parlo-senno-oggi-mi-radiano-310956929140.shtml,http://www.tuttosport.com/news/motori/prove/2018/11/30-50533475/mercedes_classe_b_tutto_il_comfort_in_chiave_futuro/?a=4, 20.00%
https://www.gazzetta.it/Calcio/Serie-A/Roma/03-12-2018/roma-totti-var-non-parlo-senno-oggi-mi-radiano-310956929140.shtml,http://www.tuttosport.com/news/motori/newmobility/2018/11/30-50538458/toyota_safety_sense_tss_su_10_milioni_di_auto/?a=4, 19.17%
https://www.gazzetta.it/Calcio/Serie-A/Roma/03-12-2018/roma-totti-var-non-parlo-senno-oggi-mi-radiano-310956929140.shtml,http://www.tuttosport.com/news/motori/newmobility/2018/11/30-50538458/toyota_safety_sense_tss_su_10_milioni_di_auto/?a=4, 19.17%
